winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
1619,2499804,"Southampton - West Bromwich Albion, 1 - 0",1619,Southampton,1627,West Bromwich Albion,1,0,1.832857142857143,5.048571428571429,1,0,1
1673,2499801,"Huddersfield Town - Manchester United, 2 - 1",1673,Huddersfield Town,1611,Manchester United,2,1,10.175714285714285,1.3442857142857143,1,1,0
1625,2499802,"Manchester City - Burnley, 3 - 0",1625,Manchester City,1646,Burnley,3,0,1.112857142857143,23.857142857142858,1,0,1
1610,2499799,"Chelsea - Watford, 4 - 2",1610,Chelsea,1644,Watford,4,2,1.362857142857143,9.1,1,0,1
1651,2499808,"West Ham United - Brighton & Hove Albion, 0 - 3",1633,West Ham United,1651,Brighton & Hove Albion,0,3,1.822857142857143,4.941428571428571,1,0,1
1644,2499798,"Watford - Arsenal, 2 - 1",1644,Watford,1609,Arsenal,2,1,5.227142857142857,1.6428571428571428,1,1,0
1628,2499791,"Crystal Palace - Chelsea, 2 - 1",1628,Crystal Palace,1610,Chelsea,2,1,8.642857142857142,1.3985714285714286,1,1,0
1625,2499794,"Manchester City - Stoke City, 7 - 2",1625,Manchester City,1639,Stoke City,7,2,1.1457142857142857,17.84285714285714,1,0,1
1624,2499797,"Tottenham Hotspur - AFC Bournemouth, 1 - 0",1624,Tottenham Hotspur,1659,AFC Bournemouth,1,0,1.21,13.624285714285714,1,0,1
0,2499785,"Newcastle United - Liverpool, 1 - 1",1613,Newcastle United,1612,Liverpool,1,1,4.927142857142857,1.7,1,1,0
1646,2499782,"Everton - Burnley, 0 - 1",1623,Everton,1646,Burnley,0,1,1.6614285714285715,5.707142857142857,1,0,1
1609,2499780,"Arsenal - Brighton & Hove Albion, 2 - 0",1609,Arsenal,1651,Brighton & Hove Albion,2,0,1.237142857142857,12.192857142857143,1,0,1
1611,2499784,"Manchester United - Crystal Palace, 4 - 0",1611,Manchester United,1628,Crystal Palace,4,0,1.1714285714285713,17.928571428571427,1,0,1
1624,2499783,"Huddersfield Town - Tottenham Hotspur, 0 - 4",1673,Huddersfield Town,1624,Tottenham Hotspur,0,4,8.291428571428572,1.3957142857142857,1,1,0
1609,2499769,"Arsenal - West Bromwich Albion, 2 - 0",1609,Arsenal,1627,West Bromwich Albion,2,0,1.3357142857142859,9.635714285714286,1,0,1
1623,2499772,"Everton - AFC Bournemouth, 2 - 1",1623,Everton,1659,AFC Bournemouth,2,1,1.6685714285714286,5.49,1,0,1
1625,2499774,"Manchester City - Crystal Palace, 5 - 0",1625,Manchester City,1628,Crystal Palace,5,0,1.1414285714285712,19.5,1,0,1
1611,2499775,"Southampton - Manchester United, 0 - 1",1619,Southampton,1611,Manchester United,0,1,5.1571428571428575,1.7314285714285713,1,1,0
1610,2499776,"Stoke City - Chelsea, 0 - 4",1639,Stoke City,1610,Chelsea,0,4,5.7700000000000005,1.6142857142857143,1,1,0
1624,2499778,"West Ham United - Tottenham Hotspur, 2 - 3",1633,West Ham United,1624,Tottenham Hotspur,2,3,5.621428571428572,1.6114285714285714,1,1,0
1611,2499764,"Manchester United - Everton, 4 - 0",1611,Manchester United,1623,Everton,4,0,1.3414285714285714,10.275714285714285,1,0,1
0,2499766,"Tottenham Hotspur - Swansea City, 0 - 0",1624,Tottenham Hotspur,10531,Swansea City,0,0,1.2314285714285713,13.571428571428571,1,0,1
0,2499763,"Liverpool - Burnley, 1 - 1",1612,Liverpool,1646,Burnley,1,1,1.272857142857143,12.135714285714286,1,0,1
1625,2499767,"Watford - Manchester City, 0 - 6",1644,Watford,1625,Manchester City,0,6,8.868571428571428,1.34,1,1,0
0,2499756,"Stoke City - Manchester United, 2 - 2",1639,Stoke City,1611,Manchester United,2,2,7.017142857142857,1.51,1,1,0
1609,2499749,"Arsenal - AFC Bournemouth, 3 - 0",1609,Arsenal,1659,AFC Bournemouth,3,0,1.36,8.398571428571428,1,0,1
1644,2499755,"Southampton - Watford, 0 - 2",1619,Southampton,1644,Watford,0,2,1.65,5.678571428571429,1,0,1
0,2499746,"Tottenham Hotspur - Burnley, 1 - 1",1624,Tottenham Hotspur,1646,Burnley,1,1,1.2457142857142858,13.5,1,0,1
1610,2499740,"Chelsea - Everton, 2 - 0",1610,Chelsea,1623,Everton,2,0,1.4457142857142857,7.921428571428572,1,0,1
1611,2499744,"Manchester United - Leicester City, 2 - 0",1611,Manchester United,1631,Leicester City,2,0,1.32,10.294285714285714,1,0,1
1625,2499739,"AFC Bournemouth - Manchester City, 1 - 2",1659,AFC Bournemouth,1625,Manchester City,1,2,10.055714285714286,1.3114285714285714,1,1,0
0,2499734,"Manchester City - Everton, 1 - 1",1625,Manchester City,1623,Everton,1,1,1.3185714285714287,9.717142857142857,1,0,1
1631,2499732,"Leicester City - Brighton & Hove Albion, 2 - 0",1631,Leicester City,1651,Brighton & Hove Albion,2,0,1.737142857142857,5.232857142857143,1,0,1
1612,2499733,"Liverpool - Crystal Palace, 1 - 0",1612,Liverpool,1628,Crystal Palace,1,0,1.3557142857142859,8.824285714285715,1,0,1
1619,2500036,"Southampton - West Ham United, 3 - 2",1619,Southampton,1633,West Ham United,3,2,1.7157142857142857,4.997142857142857,1,0,1
1611,2499736,"Swansea City - Manchester United, 0 - 4",10531,Swansea City,1611,Manchester United,0,4,10.394285714285715,1.352857142857143,1,1,0
1611,2499724,"Manchester United - West Ham United, 4 - 0",1611,Manchester United,1633,West Ham United,4,0,1.31,10.721428571428572,1,0,1
1624,2499725,"Newcastle United - Tottenham Hotspur, 0 - 2",1613,Newcastle United,1624,Tottenham Hotspur,0,2,5.2,1.7,1,1,0
1625,2499720,"Brighton & Hove Albion - Manchester City, 0 - 2",1651,Brighton & Hove Albion,1625,Manchester City,0,2,10.135714285714286,1.3257142857142858,1,1,0
1646,2499721,"Chelsea - Burnley, 2 - 3",1610,Chelsea,1646,Burnley,2,3,1.2428571428571429,14.178571428571429,1,0,1
1673,2499722,"Crystal Palace - Huddersfield Town, 0 - 3",1628,Crystal Palace,1673,Huddersfield Town,0,3,1.82,4.822857142857143,1,0,1
1623,2499723,"Everton - Stoke City, 1 - 0",1623,Everton,1639,Stoke City,1,0,1.6957142857142857,5.508571428571429,1,0,1
0,2499726,"Southampton - Swansea City, 0 - 0",1619,Southampton,10531,Swansea City,0,0,1.6214285714285714,5.95,1,0,1
0,2499727,"Watford - Liverpool, 3 - 3",1644,Watford,1612,Liverpool,3,3,5.791428571428572,1.6057142857142856,1,1,0
1609,2499719,"Arsenal - Leicester City, 4 - 3",1609,Arsenal,1631,Leicester City,4,3,1.5042857142857142,6.514285714285714,1,0,1
