winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
0,2576112,"Juventus - Internazionale, 0 - 0",3159,Juventus,3161,Internazionale,0,0,1.6757142857142857,5.248571428571428,1,0,1
3176,2576102,"Fiorentina - Sassuolo, 3 - 0",3176,Fiorentina,3315,Sassuolo,3,0,1.5914285714285714,5.807142857142857,1,0,1
3161,2576104,"Internazionale - Chievo, 5 - 0",3161,Internazionale,3165,Chievo,5,0,1.4,8.021428571428572,1,0,1
0,2576099,"Benevento - Milan, 2 - 2",3219,Benevento,3157,Milan,2,2,8.811428571428571,1.3657142857142857,1,1,0
3158,2576106,"Roma - SPAL, 3 - 1",3158,Roma,3204,SPAL,3,1,1.2285714285714286,13.024285714285714,1,0,1
3172,2576089,"Atalanta - Benevento, 1 - 0",3172,Atalanta,3219,Benevento,1,0,1.2314285714285713,13.034285714285714,1,0,1
3159,2576094,"Juventus - Crotone, 3 - 0",3159,Juventus,3197,Crotone,3,0,1.1457142857142857,20.928571428571427,1,0,1
0,2576095,"Lazio - Fiorentina, 1 - 1",3162,Lazio,3176,Fiorentina,1,1,1.6628571428571428,5.001428571428572,1,0,1
0,2576093,"Genoa - Roma, 1 - 1",3193,Genoa,3158,Roma,1,1,4.952857142857143,1.7128571428571429,1,1,0
3187,2576098,"Udinese - Napoli, 0 - 1",3163,Udinese,3187,Napoli,0,1,8.047142857142857,1.37,1,1,0
3161,2576091,"Cagliari - Internazionale, 1 - 3",3173,Cagliari,3161,Internazionale,1,3,5.144285714285714,1.6614285714285713,1,1,0
3194,2576097,"Sassuolo - Hellas Verona, 0 - 2",3315,Sassuolo,3194,Hellas Verona,0,2,1.6628571428571428,5.232857142857143,1,0,1
3161,2576082,"Internazionale - Atalanta, 2 - 0",3161,Internazionale,3172,Atalanta,2,0,1.7328571428571429,4.9557142857142855,1,0,1
3164,2576085,"Sampdoria - Juventus, 3 - 2",3164,Sampdoria,3159,Juventus,3,2,6.287142857142857,1.5585714285714287,1,1,0
3187,2576083,"Napoli - Milan, 2 - 1",3187,Napoli,3157,Milan,2,1,1.457142857142857,6.73,1,0,1
0,2576069,"Atalanta - SPAL, 1 - 1",3172,Atalanta,3204,SPAL,1,1,1.3142857142857143,10.595714285714285,1,0,1
0,2576072,"Chievo - Napoli, 0 - 0",3165,Chievo,3187,Napoli,0,0,7.934285714285714,1.3928571428571428,1,1,0
3159,2576076,"Juventus - Benevento, 2 - 1",3159,Juventus,3219,Benevento,2,1,1.0514285714285714,38.714285714285715,1,0,1
0,2576075,"Internazionale - Torino, 1 - 1",3161,Internazionale,3185,Torino,1,1,1.512857142857143,6.492857142857143,1,0,1
3197,2576070,"Bologna - Crotone, 2 - 3",3166,Bologna,3197,Crotone,2,3,1.7885714285714287,5.1,1,0,1
3161,2576061,"Hellas Verona - Internazionale, 1 - 2",3194,Hellas Verona,3161,Internazionale,1,2,8.122857142857143,1.39,1,1,0
3185,2576067,"Torino - Cagliari, 2 - 1",3185,Torino,3173,Cagliari,2,1,1.6242857142857143,5.214285714285714,1,0,1
3197,2576060,"Crotone - Fiorentina, 2 - 1",3197,Crotone,3176,Fiorentina,2,1,5.435714285714286,1.657142857142857,1,1,0
3187,2576063,"Napoli - Sassuolo, 3 - 1",3187,Napoli,3315,Sassuolo,3,1,1.1414285714285715,17.928571428571427,1,0,1
3162,2576059,"Benevento - Lazio, 1 - 5",3219,Benevento,3162,Lazio,1,5,12.38,1.252857142857143,1,1,0
3158,2576064,"Roma - Bologna, 1 - 0",3158,Roma,3166,Bologna,1,0,1.2614285714285713,11.415714285714285,1,0,1
3162,2576050,"Bologna - Lazio, 1 - 2",3166,Bologna,3162,Lazio,1,2,5.23,1.6914285714285713,1,1,0
3173,2576051,"Cagliari - Benevento, 2 - 1",3173,Cagliari,3219,Benevento,2,1,1.4985714285714287,6.884285714285714,1,0,1
3187,2576054,"Genoa - Napoli, 2 - 3",3193,Genoa,3187,Napoli,2,3,8.864285714285714,1.3585714285714285,1,1,0
3159,2576056,"Juventus - SPAL, 4 - 1",3159,Juventus,3204,SPAL,4,1,1.12,24.132857142857144,1,0,1
3158,2576057,"Roma - Crotone, 1 - 0",3158,Roma,3197,Crotone,1,0,1.16,17.571428571428573,1,0,1
3172,2576049,"Atalanta - Hellas Verona, 3 - 0",3172,Atalanta,3194,Hellas Verona,3,0,1.3442857142857143,9.114285714285714,1,0,1
3161,2576055,"Internazionale - Sampdoria, 3 - 2",3161,Internazionale,3164,Sampdoria,3,2,1.4414285714285713,7.15,1,0,1
3162,2576042,"Lazio - Cagliari, 3 - 0",3162,Lazio,3173,Cagliari,3,0,1.272857142857143,10.567142857142857,1,0,1
3159,2576048,"Udinese - Juventus, 2 - 6",3163,Udinese,3159,Juventus,2,6,7.792857142857143,1.4457142857142857,1,1,0
3172,2576039,"Atalanta - Bologna, 1 - 0",3172,Atalanta,3166,Bologna,1,0,1.6114285714285714,6.0,1,0,1
3176,2576040,"Benevento - Fiorentina, 0 - 3",3219,Benevento,3176,Fiorentina,0,3,5.832857142857143,1.5957142857142859,1,1,0
0,2576043,"Milan - Genoa, 0 - 0",3157,Milan,3193,Genoa,0,0,1.4857142857142858,6.954285714285715,1,0,1
0,2576044,"Napoli - Internazionale, 0 - 0",3187,Napoli,3161,Internazionale,0,0,1.6114285714285714,5.191428571428571,1,0,1
3164,2576045,"Sampdoria - Crotone, 5 - 0",3164,Sampdoria,3197,Crotone,5,0,1.5557142857142858,6.515714285714286,1,0,1
3166,2576029,"Bologna - SPAL, 2 - 1",3166,Bologna,3204,SPAL,2,1,1.8014285714285714,5.058571428571429,1,0,1
3176,2576032,"Fiorentina - Udinese, 2 - 1",3176,Fiorentina,3163,Udinese,2,1,1.65,5.427142857142857,1,0,1
3162,2576035,"Juventus - Lazio, 1 - 2",3159,Juventus,3162,Lazio,1,2,1.5257142857142858,6.328571428571428,1,0,1
0,2576019,"Atalanta - Juventus, 2 - 2",3172,Atalanta,3159,Juventus,2,2,5.078571428571428,1.7242857142857142,1,1,0
3161,2576020,"Benevento - Internazionale, 1 - 2",3219,Benevento,3161,Internazionale,1,2,10.98,1.2714285714285714,1,1,0
3162,2576023,"Lazio - Sassuolo, 6 - 1",3162,Lazio,3315,Sassuolo,6,1,1.41,7.5,1,0,1
0,2576027,"Torino - Hellas Verona, 2 - 2",3185,Torino,3194,Hellas Verona,2,2,1.3371428571428572,9.247142857142856,1,0,1
3187,2576025,"Napoli - Cagliari, 3 - 0",3187,Napoli,3173,Cagliari,3,0,1.1242857142857143,21.138571428571428,1,0,1
3162,2576012,"Hellas Verona - Lazio, 0 - 3",3194,Hellas Verona,3162,Lazio,0,3,5.614285714285714,1.6042857142857143,1,1,0
3161,2576013,"Internazionale - Genoa, 1 - 0",3161,Internazionale,3193,Genoa,1,0,1.2885714285714287,11.051428571428572,1,0,1
3159,2576014,"Juventus - Torino, 4 - 0",3159,Juventus,3185,Torino,4,0,1.4042857142857141,8.165714285714285,1,0,1
3187,2576018,"SPAL - Napoli, 2 - 3",3204,SPAL,3187,Napoli,2,3,12.857142857142858,1.2314285714285713,1,1,0
3158,2576015,"Roma - Udinese, 3 - 1",3158,Roma,3163,Udinese,3,1,1.2542857142857142,11.955714285714286,1,0,1
3172,2575999,"Atalanta - Crotone, 5 - 1",3172,Atalanta,3197,Crotone,5,1,1.34,10.351428571428572,1,0,1
3159,2576005,"Juventus - Fiorentina, 1 - 0",3159,Juventus,3176,Fiorentina,1,0,1.342857142857143,9.42142857142857,1,0,1
3157,2576007,"Milan - SPAL, 2 - 0",3157,Milan,3204,SPAL,2,0,1.24,12.368571428571428,1,0,1
3158,2576000,"Benevento - Roma, 0 - 4",3219,Benevento,3158,Roma,0,4,8.904285714285715,1.3457142857142859,1,1,0
0,2576001,"Bologna - Internazionale, 1 - 1",3166,Bologna,3161,Internazionale,1,1,5.958571428571428,1.582857142857143,1,1,0
3157,2575993,"Milan - Udinese, 2 - 1",3157,Milan,3163,Udinese,2,1,1.397142857142857,8.387142857142857,1,0,1
3187,2575994,"Napoli - Benevento, 6 - 0",3187,Napoli,3219,Benevento,6,0,1.1157142857142859,22.627142857142857,1,0,1
